image_path,rating_count
/home/ubuntu/workspace/image_voting_system/all_images/送李中丞之襄州_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/送杨氏女_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/送灵澈上人_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/送魏万之京_seedream.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/遣悲怀三首·其一_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/遣悲怀三首·其二_seedream.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/郡斋雨中与诸文士燕集_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/锦瑟_seedream.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/阁夜_seedream.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/陇西行四首·其二_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/题大庾岭北驿_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/风雨_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/丽人行_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/乌衣巷_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/九月九日忆山东兄弟_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/书边事_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/佳人_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/关山月_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/凉州词二首·其一_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/凉州词二首·其一_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/利州南渡_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/古从军行_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/古从军行_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/古柏行_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/同题仙游观_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/和张仆射塞下曲·其二_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/咏怀古迹五首·其一_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/咏怀古迹五首·其二_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/咏怀古迹五首·其四_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/塞下曲·饮马渡秋水_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/夜归鹿门山歌_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/天末怀李白_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/天末怀李白_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/宿桐庐江寄广陵旧游_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/宿桐庐江寄广陵旧游_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/寄令狐郎中_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/寄李儋元锡_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/将进酒_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/山居秋暝_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/岁暮归南山_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/已凉_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/怨情_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/怨情_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/感遇十二首·其二_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/无题·重帏深下莫愁堂_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/早发白帝城_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/早发白帝城_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/早寒江上有怀_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/春泛若耶溪_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/月夜忆舍弟_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/望月怀远_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/望蓟门_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/杂诗三首·其三_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/杂诗三首·其二_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/枫桥夜泊_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/桃花溪_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/梦李白二首·其二_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/次北固山下_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/汉江临泛_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/江南曲_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/渔翁_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/溪居_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/燕歌行·并序_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/独不见_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/玉台体_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/瑶池_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/登楼_gpt.jpg,8
